Time,Amplitude,F_Sampling
55.071,-11.3,
55.072,-11,
55.073,-10.7,
55.074,-10.4,
55.075,-10.1,
55.076,-9.9,
55.077,-9.8,
55.078,-9.8,
55.079,-9.8,
55.08,-9.9,
55.081,-10.1,
55.082,-10.3,
55.083,-10.7,
55.084,-11.1,
55.085,-11.6,
55.086,-12,
55.087,-12.4,
55.088,-12.7,
55.089,-13,
55.09,-13.3,
55.091,-13.4,
55.092,-13.3,
55.093,-13.2,
55.094,-12.9,
55.095,-12.7,
55.096,-12.5,
55.097,-12.3,
55.098,-12.2,
55.099,-12,
55.1,-11.9,
55.101,-11.9,
55.102,-11.9,
55.103,-12.1,
55.104,-12.3,
55.105,-12.7,
55.106,-13.2,
55.107,-13.8,
55.108,-14.2,
55.109,-14.7,
55.11,-14.9,
55.111,-15.1,
55.112,-15.2,
55.113,-15.3,
55.114,-15.4,
55.115,-15.4,
55.116,-15.3,
55.117,-15.1,
55.118,-14.8,
55.119,-14.6,
55.12,-14.5,
55.121,-14.3,
55.122,-14.2,
55.123,-14,
55.124,-13.8,
55.125,-13.7,
55.126,-13.7,
55.127,-13.8,
55.128,-13.8,
55.129,-13.8,
55.13,-13.7,
55.131,-13.6,
55.132,-13.5,
55.133,-13.4,
55.134,-13.3,
55.135,-13.1,
55.136,-12.9,
55.137,-12.8,
55.138,-12.6,
55.139,-12.5,
55.14,-12.2,
55.141,-11.9,
55.142,-11.7,
55.143,-11.4,
55.144,-11.2,
55.145,-10.9,
55.146,-10.6,
55.147,-10.2,
55.148,-9.9,
55.149,-9.5,
55.15,-9.2,
55.151,-8.9,
55.152,-8.5,
55.153,-8.2,
55.154,-7.8,
55.155,-7.6,
55.156,-7.4,
55.157,-7.1,
55.158,-6.9,
55.159,-6.5,
55.16,-6.1,
55.161,-5.8,
55.162,-5.6,
55.163,-5.4,
55.164,-5.3,
55.165,-5.2,
55.166,-5,
55.167,-4.7,
55.168,-4.5,
55.169,-4.3,
55.17,-4.2,
55.171,-4.2,
55.172,-4.2,
55.173,-4.1,
55.174,-3.9,
55.175,-3.7,
55.176,-3.5,
55.177,-3.3,
55.178,-3.2,
55.179,-3.1,
55.18,-3,
55.181,-2.9,
55.182,-2.8,
55.183,-2.8,
55.184,-2.7,
55.185,-2.7,
55.186,-2.7,
55.187,-2.6,
55.188,-2.6,
55.189,-2.5,
55.19,-2.3,
55.191,-2,
55.192,-1.8,
55.193,-1.6,
55.194,-1.4,
55.195,-1.1,
55.196,-0.9,
55.197,-0.7,
55.198,-0.5,
55.199,-0.3,
55.2,-0.3,
55.201,-0.3,
55.202,-0.4,
55.203,-0.4,
55.204,-0.5,
55.205,-0.7,
55.206,-0.9,
55.207,-1.1,
55.208,-1.3,
55.209,-1.3,
55.21,-1.3,
55.211,-1.2,
55.212,-1.1,
55.213,-1,
55.214,-0.9,
55.215,-0.8,
55.216,-0.7,
55.217,-0.6,
55.218,-0.5,
55.219,-0.4,
55.22,-0.4,
55.221,-0.2,
55.222,0,
55.223,0.3,
55.224,0.5,
55.225,0.7,
55.226,0.7,
55.227,0.8,
55.228,1,
55.229,1.1,
55.23,1.2,
55.231,1,
55.232,0.8,
55.233,0.7,
55.234,0.8,
55.235,1,
55.236,1.1,
55.237,0.8,
55.238,0.2,
55.239,-0.4,
55.24,-0.8,
55.241,-0.8,
55.242,-0.6,
55.243,-0.5,
55.244,-0.6,
55.245,-0.7,
55.246,-0.7,
55.247,-0.6,
55.248,-0.4,
55.249,-0.1,
55.25,0.2,
55.251,0.5,
55.252,0.8,
55.253,1,
55.254,1,
55.255,0.9,
55.256,0.5,
55.257,0.1,
55.258,-0.5,
55.259,-1.2,
55.26,-1.9,
55.261,-2.3,
55.262,-2.7,
55.263,-3.1,
55.264,-3.7,
55.265,-4.5,
55.266,-5.3,
55.267,-6,
55.268,-6.4,
55.269,-6.6,
55.27,-6.6,
55.271,-6.5,
55.272,-6,
55.273,-5.2,
55.274,-4.1,
55.275,-2.8,
55.276,-1.6,
55.277,-0.4,
55.278,0.6,
55.279,1.7,
55.28,2.9,
55.281,4,
55.282,4.9,
55.283,5.5,
55.284,5.8,
55.285,5.7,
55.286,5.2,
55.287,4.5,
55.288,3.7,
55.289,2.9,
55.29,2.2,
55.291,1.6,
55.292,1.2,
55.293,0.7,
55.294,0.3,
55.295,-0.2,
55.296,-0.5,
55.297,-0.7,
55.298,-0.8,
55.299,-0.8,
55.3,-1,
55.301,-1.3,
55.302,-1.7,
55.303,-2.1,
55.304,-2.5,
55.305,-2.8,
55.306,-3,
55.307,-3.2,
55.308,-3.4,
55.309,-3.4,
55.31,-3.4,
55.311,-3.4,
55.312,-3.3,
55.313,-3.4,
55.314,-3.4,
55.315,-3.4,
55.316,-3.4,
55.317,-3.4,
55.318,-3.5,
55.319,-3.6,
55.32,-3.8,
55.321,-3.8,
55.322,-3.8,
55.323,-3.8,
55.324,-3.9,
55.325,-4,
55.326,-4.2,
55.327,-4.3,
55.328,-4.4,
55.329,-4.5,
55.33,-4.5,
55.331,-4.6,
55.332,-4.7,
55.333,-4.8,
55.334,-4.9,
55.335,-4.9,
55.336,-5.1,
55.337,-5.3,
55.338,-5.7,
55.339,-6,
55.34,-6.2,
55.341,-6.3,
55.342,-6.4,
55.343,-6.6,
55.344,-6.8,
55.345,-7,
55.346,-7.1,
55.347,-7.1,
55.348,-7.1,
55.349,-7.2,
55.35,-7.4,
55.351,-7.5,
55.352,-7.7,
55.353,-7.8,
55.354,-7.9,
55.355,-8,
55.356,-8,
55.357,-8,
55.358,-8,
55.359,-7.9,
55.36,-7.9,
55.361,-7.9,
55.362,-7.9,
55.363,-7.9,
55.364,-7.9,
55.365,-8,
55.366,-8,
55.367,-8.2,
55.368,-8.3,
55.369,-8.5,
55.37,-8.7,
55.371,-9,
55.372,-9.2,
55.373,-9.4,
55.374,-9.7,
55.375,-9.9,
55.376,-10,
55.377,-10.1,
55.378,-10.1,
55.379,-10,
55.38,-9.9,
55.381,-9.8,
55.382,-9.7,
55.383,-9.7,
55.384,-9.7,
55.385,-9.6,
55.386,-9.5,
55.387,-9.5,
55.388,-9.5,
55.389,-9.6,
55.39,-9.8,
55.391,-10,
55.392,-10.3,
55.393,-10.6,
55.394,-10.9,
55.395,-11.1,
55.396,-11.3,
55.397,-11.6,
55.398,-11.9,
55.399,-12.1,
55.4,-12.1,
55.401,-12,
55.402,-11.8,
55.403,-11.5,
55.404,-11.2,
55.405,-10.8,
55.406,-10.4,
55.407,-10.1,
55.408,-9.7,
55.409,-9.4,
55.41,-9.2,
55.411,-9.1,
55.412,-9.1,
55.413,-9,
55.414,-8.9,
55.415,-8.9,
55.416,-8.9,
55.417,-8.9,
55.418,-8.9,
55.419,-8.9,
55.42,-8.8,
55.421,-8.6,
55.422,-8.4,
55.423,-8.1,
55.424,-7.8,
55.425,-7.5,
55.426,-7.2,
55.427,-6.9,
55.428,-6.5,
55.429,-6,
55.43,-5.7,
55.431,-5.4,
55.432,-5.3,
55.433,-5,
55.434,-4.6,
55.435,-4.1,
55.436,-3.8,
55.437,-3.6,
55.438,-3.7,
55.439,-3.7,
55.44,-3.7,
55.441,-3.5,
55.442,-3.3,
55.443,-3.2,
55.444,-3.1,
55.445,-3,
55.446,-2.8,
55.447,-2.5,
55.448,-2.2,
55.449,-1.9,
55.45,-1.6,
55.451,-1.3,
55.452,-1,
55.453,-0.7,
55.454,-0.5,
55.455,-0.3,
55.456,-0.2,
55.457,0,
55.458,0.1,
55.459,0.3,
55.46,0.4,
55.461,0.5,
55.462,0.7,
55.463,0.8,
55.464,0.8,
55.465,0.8,
55.466,0.8,
55.467,0.8,
55.468,0.7,
55.469,0.6,
55.47,0.6,
55.471,0.6,
55.472,0.6,
55.473,0.7,
55.474,0.8,
55.475,0.9,
55.476,1,
55.477,1.1,
55.478,1.3,
55.479,1.5,
55.48,1.6,
55.481,1.8,
55.482,2,
55.483,2.1,
55.484,2.2,
55.485,2.2,
55.486,2.3,
55.487,2.4,
55.488,2.5,
55.489,2.5,
55.49,2.4,
55.491,2.2,
55.492,2.1,
55.493,2.1,
55.494,2.1,
55.495,2.2,
55.496,2.2,
55.497,2.2,
55.498,2.1,
55.499,2.1,
55.5,2,
55.501,2,
55.502,2,
55.503,2.1,
55.504,2.1,
55.505,2.2,
55.506,2.4,
55.507,2.5,
55.508,2.7,
55.509,2.7,
55.51,2.8,
55.511,2.8,
55.512,2.9,
55.513,2.8,
55.514,2.8,
55.515,2.6,
55.516,2.5,
55.517,2.4,
55.518,2.5,
55.519,2.6,
55.52,2.7,
55.521,2.7,
55.522,2.9,
55.523,3,
55.524,3.3,
55.525,3.5,
55.526,3.8,
55.527,3.9,
55.528,4.1,
55.529,4.4,
55.53,4.6,
55.531,4.8,
55.532,4.9,
55.533,5.1,
55.534,5.2,
55.535,5.4,
55.536,5.4,
55.537,5.2,
55.538,4.9,
55.539,4.6,
55.54,4.4,
55.541,4.3,
55.542,4.3,
55.543,4.3,
55.544,4.2,
55.545,4.1,
55.546,4.1,
55.547,4.2,
55.548,4.4,
55.549,4.6,
55.55,4.7,
55.551,4.9,
55.552,5.1,
55.553,5.3,
55.554,5.6,
55.555,5.8,
55.556,6,
55.557,6.2,
55.558,6.3,
55.559,6.4,
55.56,6.4,
55.561,6.4,
55.562,6.5,
55.563,6.6,
55.564,6.6,
55.565,6.6,
55.566,6.5,
55.567,6.3,
55.568,6.1,
55.569,5.9,
55.57,5.8,
55.571,5.6,
55.572,5.3,
55.573,5,
55.574,4.5,
55.575,4,
55.576,3.3,
55.577,2.6,
55.578,1.6,
55.579,0.4,
55.58,-1,
55.581,-2.7,
55.582,-4.6,
55.583,-6.7,
55.584,-9.2,
55.585,-12,
55.586,-15.2,
55.587,-18.6,
55.588,-22.5,
55.589,-26.6,
55.59,-31,
55.591,-35.7,
55.592,-40.8,
55.593,-46.1,
55.594,-51.7,
55.595,-57.4,
55.596,-63.3,
55.597,-69.4,
55.598,-75.6,
55.599,-81.8,
55.6,-88.1,
55.601,-94.1,
55.602,-99.9,
55.603,-105.2,
55.604,-110,
55.605,-114,
55.606,-117.2,
55.607,-119.3,
55.608,-120.5,
55.609,-120.5,
55.61,-119.4,
55.611,-117.1,
55.612,-113.8,
55.613,-109.6,
55.614,-104.5,
55.615,-98.7,
55.616,-92.2,
55.617,-84.9,
55.618,-77,
55.619,-68.5,
55.62,-59.8,
55.621,-50.8,
55.622,-41.9,
55.623,-33.1,
55.624,-24.6,
55.625,-16.7,
55.626,-9.3,
55.627,-2.6,
55.628,3.4,
55.629,8.7,
55.63,13,
55.631,16.5,
55.632,19.2,
55.633,21.6,
55.634,23.8,
55.635,25.7,
55.636,27,
55.637,27.5,
55.638,27.5,
55.639,27.2,
55.64,27,
55.641,27,
55.642,27.1,
55.643,27,
55.644,26.6,
55.645,26.1,
55.646,25.6,
55.647,25.1,
55.648,24.5,
55.649,23.7,
55.65,22.7,
55.651,21.6,
55.652,20.6,
55.653,19.6,
55.654,18.5,
55.655,17.5,
55.656,16.5,
55.657,15.4,
55.658,14.3,
55.659,13,
55.66,11.7,
55.661,10.3,
55.662,8.8,
55.663,7.5,
55.664,6.2,
55.665,5.1,
55.666,3.9,
55.667,2.8,
55.668,1.7,
55.669,0.6,
55.67,-0.4,
55.671,-1.2,
55.672,-1.8,
55.673,-2.1,
55.674,-2.2,
55.675,-2.1,
55.676,-1.8,
55.677,-1.4,
55.678,-0.9,
55.679,-0.3,
55.68,0.4,
55.681,1.4,
55.682,2.6,
55.683,3.8,
55.684,4.8,
55.685,5.7,
55.686,6.3,
55.687,6.6,
55.688,6.6,
55.689,6.3,
55.69,5.7,
55.691,4.8,
55.692,4,
55.693,3.2,
55.694,2.6,
55.695,2,
55.696,1.4,
55.697,0.9,
55.698,0.6,
55.699,0.3,
55.7,0.1,
55.701,-0.2,
55.702,-0.4,
55.703,-0.6,
55.704,-0.8,
55.705,-0.9,
55.706,-1.1,
55.707,-1.3,
55.708,-1.5,
55.709,-1.8,
55.71,-2.1,
55.711,-2.3,
55.712,-2.6,
55.713,-2.9,
55.714,-3.2,
55.715,-3.5,
55.716,-3.7,
55.717,-4,
55.718,-4.3,
55.719,-4.5,
55.72,-4.7,
55.721,-4.8,
55.722,-4.8,
55.723,-4.8,
55.724,-4.6,
55.725,-4.4,
55.726,-4.1,
55.727,-3.6,
55.728,-3.2,
55.729,-2.8,
55.73,-2.8,
55.731,-3.1,
55.732,-3.4,
55.733,-3.4,
55.734,-3.2,
55.735,-2.9,
55.736,-3,
55.737,-3.6,
55.738,-4.6,
55.739,-5.6,
55.74,-6,
55.741,-6,
55.742,-5.8,
55.743,-5.5,
55.744,-5.4,
55.745,-5.2,
55.746,-4.9,
55.747,-4.6,
55.748,-4.3,
55.749,-4.2,
55.75,-4.2,
55.751,-4.1,
55.752,-4.1,
55.753,-4.1,
55.754,-4.3,
55.755,-4.7,
55.756,-5,
55.757,-5.1,
55.758,-5.1,
55.759,-4.9,
55.76,-4.9,
55.761,-5,
55.762,-5.1,
55.763,-5.2,
55.764,-5.3,
55.765,-5.3,
55.766,-5.5,
55.767,-5.7,
55.768,-6,
55.769,-6.4,
55.77,-6.8,
55.771,-7.3,
55.772,-7.7,
55.773,-8.1,
55.774,-8.4,
55.775,-8.7,
55.776,-8.8,
55.777,-9,
55.778,-9.1,
55.779,-9.1,
55.78,-9,
55.781,-8.9,
55.782,-8.6,
55.783,-8.4,
55.784,-8.2,
55.785,-8.2,
55.786,-8.1,
55.787,-8.1,
55.788,-8.1,
55.789,-8.2,
55.79,-8.3,
55.791,-8.6,
55.792,-8.9,
55.793,-9.2,
55.794,-9.4,
55.795,-9.6,
55.796,-9.8,
55.797,-10.1,
55.798,-10.3,
55.799,-10.5,
55.8,-10.7,
55.801,-10.8,
55.802,-10.8,
55.803,-10.7,
55.804,-10.5,
55.805,-10.1,
55.806,-9.6,
55.807,-9,
55.808,-8.4,
55.809,-7.9,
55.81,-7.4,
55.811,-7.1,
55.812,-7,
55.813,-6.9,
55.814,-7,
55.815,-7.1,
55.816,-7.4,
55.817,-7.9,
55.818,-8.4,
55.819,-8.9,
55.82,-9.4,
55.821,-9.7,
55.822,-9.9,
55.823,-10.2,
55.824,-10.4,
55.825,-10.6,
55.826,-10.8,
55.827,-11,
55.828,-11.2,
55.829,-11.3,
55.83,-11.3,
55.831,-11.1,
55.832,-10.9,
55.833,-10.9,
55.834,-11,
55.835,-11.1,
55.836,-11.1,
55.837,-10.9,
55.838,-10.6,
55.839,-10.2,
55.84,-10,
55.841,-9.9,
55.842,-9.9,
55.843,-9.9,
55.844,-9.9,
55.845,-9.8,
55.846,-9.7,
55.847,-9.7,
55.848,-9.6,
55.849,-9.5,
55.85,-9.5,
55.851,-9.6,
55.852,-9.8,
55.853,-9.9,
55.854,-10.1,
55.855,-10.1,
55.856,-10.2,
55.857,-10.3,
55.858,-10.3,
55.859,-10.3,
55.86,-10.2,
55.861,-10.1,
55.862,-9.8,
55.863,-9.6,
55.864,-9.4,
55.865,-9.2,
55.866,-9.2,
55.867,-9.3,
55.868,-9.5,
55.869,-9.9,
55.87,-10.3,
55.871,-10.8,
55.872,-11.2,
55.873,-11.7,
55.874,-12,
55.875,-12.3,
55.876,-12.6,
55.877,-12.8,
55.878,-13,
55.879,-13.2,
55.88,-13.3,
55.881,-13.3,
55.882,-13.1,
55.883,-12.7,
55.884,-12.2,
55.885,-11.7,
55.886,-11.3,
55.887,-10.7,
55.888,-10.3,
55.889,-9.9,
55.89,-9.6,
55.891,-9.6,
55.892,-9.6,
55.893,-9.9,
55.894,-10.2,
55.895,-10.6,
55.896,-11,
55.897,-11.4,
55.898,-11.8,
55.899,-12.2,
55.9,-12.5,
55.901,-12.8,
55.902,-13.2,
55.903,-13.5,
55.904,-13.8,
55.905,-14,
55.906,-14.1,
55.907,-14.1,
55.908,-14.1,
55.909,-14.3,
55.91,-14.5,
55.911,-14.8,
55.912,-15,
55.913,-15.1,
55.914,-15.2,
55.915,-15.1,
55.916,-15.1,
55.917,-14.9,
55.918,-14.7,
55.919,-14.5,
55.92,-14.2,
55.921,-13.9,
55.922,-13.6,
55.923,-13.3,
55.924,-13,
55.925,-12.8,
55.926,-12.6,
55.927,-12.5,
55.928,-12.4,
55.929,-12.4,
55.93,-12.4,
55.931,-12.3,
55.932,-12.3,
55.933,-12.2,
55.934,-12,
55.935,-11.7,
55.936,-11.6,
55.937,-11.4,
55.938,-11.4,
55.939,-11.4,
55.94,-11.2,
55.941,-11,
55.942,-10.7,
55.943,-10.4,
55.944,-10.1,
55.945,-9.8,
55.946,-9.5,
55.947,-9.1,
55.948,-8.8,
55.949,-8.5,
55.95,-8.3,
55.951,-8.1,
55.952,-7.9,
55.953,-7.7,
55.954,-7.4,
55.955,-7.2,
55.956,-6.9,
55.957,-6.6,
55.958,-6.4,
55.959,-6.3,
55.96,-6.1,
55.961,-5.9,
55.962,-5.7,
55.963,-5.4,
55.964,-5.2,
55.965,-5.2,
55.966,-5.2,
55.967,-5.2,
55.968,-5.2,
55.969,-5,
55.97,-4.6,
55.971,-4.3,
55.972,-3.9,
55.973,-3.6,
55.974,-3.4,
55.975,-3.1,
55.976,-2.8,
55.977,-2.5,
55.978,-2.2,
55.979,-1.9,
55.98,-1.7,
55.981,-1.4,
55.982,-1.1,
55.983,-0.8,
55.984,-0.6,
55.985,-0.5,
55.986,-0.4,
55.987,-0.2,
55.988,-0.2,
55.989,-0.2,
55.99,-0.3,
55.991,-0.5,
55.992,-0.7,
55.993,-0.8,
55.994,-0.8,
55.995,-0.8,
55.996,-0.8,
55.997,-0.8,
55.998,-0.7,
55.999,-0.7,
56,-0.6,
56.001,-0.5,
56.002,-0.5,
56.003,-0.7,
56.004,-0.7,
56.005,-0.8,
56.006,-0.7,
56.007,-0.7,
56.008,-0.6,
56.009,-0.5,
56.01,-0.5,
56.011,-0.5,
56.012,-0.4,
56.013,-0.3,
56.014,-0.1,
56.015,0,
56.016,0.2,
56.017,0.3,
56.018,0.4,
56.019,0.5,
56.02,0.6,
56.021,0.6,
56.022,0.5,
56.023,0.4,
56.024,0.3,
56.025,0.2,
56.026,0.1,
56.027,-0.1,
56.028,-0.3,
56.029,-0.4,
56.03,-0.6,
56.031,-0.7,
56.032,-0.9,
56.033,-1,
56.034,-1.1,
56.035,-1.1,
56.036,-1,
56.037,-0.9,
56.038,-0.7,
56.039,-0.5,
56.04,-0.3,
56.041,-0.2,
56.042,0,
56.043,0.2,
56.044,0.4,
56.045,0.6,
56.046,0.7,
56.047,0.8,
56.048,0.8,
56.049,0.7,
56.05,0.7,
56.051,0.5,
56.052,0.2,
56.053,-0.2,
56.054,-0.9,
56.055,-1.5,
56.056,-2,
56.057,-2.4,
56.058,-2.7,
56.059,-3,
56.06,-3.4,
56.061,-3.8,
56.062,-4.3,
56.063,-4.6,
56.064,-4.7,
56.065,-4.5,
56.066,-4.1,
56.067,-3.6,
56.068,-3,
56.069,-2.3,
56.07,-1.5,
56.071,-0.8,
56.072,0,
56.073,0.7,
56.074,1.5,
56.075,2.2,
56.076,2.8,
56.077,3.3,
56.078,3.4,
56.079,3.4,
56.08,3,
56.081,2.4,
56.082,1.8,
56.083,1.1,
56.084,0.5,
56.085,0,
56.086,-0.5,
56.087,-0.8,
56.088,-1,
56.089,-1,
56.09,-0.9,
56.091,-0.9,
56.092,-0.9,
56.093,-0.9,
56.094,-1,
56.095,-1.2,
56.096,-1.4,
56.097,-1.6,
56.098,-1.9,
56.099,-2.2,
56.1,-2.6,
56.101,-3,
56.102,-3.4,
56.103,-3.9,
56.104,-4.2,
56.105,-4.4,
56.106,-4.6,
56.107,-4.7,
56.108,-4.8,
56.109,-4.8,
56.11,-4.9,
56.111,-4.8,
56.112,-4.7,
56.113,-4.5,
56.114,-4.2,
56.115,-3.9,
56.116,-3.6,
56.117,-3.5,
56.118,-3.6,
56.119,-3.8,
56.12,-3.9,
56.121,-4.1,
56.122,-4.2,
56.123,-4.4,
56.124,-4.6,
56.125,-5,
56.126,-5.4,
56.127,-5.9,
56.128,-6.2,
56.129,-6.5,
56.13,-6.7,
56.131,-6.9,
56.132,-7.1,
56.133,-7.3,
56.134,-7.4,
56.135,-7.5,
56.136,-7.7,
56.137,-7.9,
56.138,-8.2,
56.139,-8.4,
56.14,-8.6,
56.141,-8.7,
56.142,-8.6,
56.143,-8.5,
56.144,-8.5,
56.145,-8.5,
56.146,-8.6,
56.147,-8.8,
56.148,-9,
56.149,-9.1,
56.15,-9.2,
56.151,-9.3,
56.152,-9.4,
56.153,-9.4,
56.154,-9.3,
56.155,-9.1,
56.156,-8.9,
56.157,-8.7,
56.158,-8.5,
56.159,-8.4,
56.16,-8.2,
56.161,-8,
56.162,-7.9,
56.163,-7.9,
56.164,-8,
56.165,-8.3,
56.166,-8.5,
56.167,-8.8,
56.168,-9,
56.169,-9.2,
56.17,-9.4,
56.171,-9.6,
56.172,-9.8,
56.173,-9.9,
56.174,-10.1,
56.175,-10.2,
56.176,-10.3,
56.177,-10.3,
56.178,-10.2,
56.179,-10.1,
56.18,-10,
56.181,-10,
56.182,-10.1,
56.183,-10.2,
56.184,-10.3,
56.185,-10.4,
56.186,-10.4,
56.187,-10.4,
56.188,-10.5,
56.189,-10.7,
56.19,-11,
56.191,-11.3,
56.192,-11.4,
56.193,-11.5,
56.194,-11.5,
56.195,-11.5,
56.196,-11.5,
56.197,-11.4,
56.198,-11.2,
56.199,-10.9,
56.2,-10.7,
56.201,-10.5,
56.202,-10.4,
56.203,-10.2,
56.204,-10,
56.205,-9.7,
56.206,-9.5,
56.207,-9.3,
56.208,-9.1,
56.209,-8.7,
56.21,-8.2,
56.211,-7.5,
56.212,-6.8,
56.213,-6.1,
56.214,-5.4,
56.215,-4.6,
56.216,-4,
56.217,-3.4,
56.218,-3,
56.219,-2.8,
56.22,-2.6,
56.221,-2.4,
56.222,-2.4,
56.223,-2.6,
56.224,-2.7,
56.225,-2.6,
56.226,-2.4,
56.227,-2.1,
56.228,-1.9,
56.229,-1.5,
56.23,-0.8,
56.231,0.4,
56.232,1.5,
56.233,2,
56.234,1.8,
56.235,1.3,
56.236,1.3,
56.237,2.2,
56.238,3.9,
56.239,5.4,
56.24,6.2,
56.241,6.3,
56.242,6,
56.243,5.8,
56.244,5.9,
56.245,6,
56.246,5.8,
56.247,5.3,
56.248,4.8,
56.249,4.5,
56.25,4.2,
56.251,3.9,
56.252,3.5,
56.253,3.2,
56.254,2.9,
56.255,2.8,
56.256,2.9,
56.257,2.9,
56.258,3,
56.259,3,
56.26,2.9,
56.261,2.9,
56.262,2.8,
56.263,2.8,
56.264,2.7,
56.265,2.5,
56.266,2.3,
56.267,2.2,
56.268,2.1,
56.269,2,
56.27,2,
56.271,1.9,
56.272,2,
56.273,2.2,
56.274,2.5,
56.275,2.9,
56.276,3.2,
56.277,3.4,
56.278,3.5,
56.279,3.7,
56.28,3.9,
56.281,4.1,
56.282,4.3,
56.283,4.4,
56.284,4.6,
56.285,4.7,
56.286,4.9,
56.287,5.1,
56.288,5.2,
56.289,5.3,
56.29,5.4,
56.291,5.6,
56.292,5.7,
56.293,5.8,
56.294,5.9,
56.295,5.9,
56.296,5.8,
56.297,5.8,
56.298,5.8,
56.299,5.7,
56.3,5.5,
56.301,5.2,
56.302,4.8,
56.303,4.5,
56.304,4.2,
56.305,4.1,
56.306,3.9,
56.307,3.8,
56.308,3.7,
56.309,3.8,
56.31,3.9,
56.311,4.2,
56.312,4.5,
56.313,4.9,
56.314,5.2,
56.315,5.6,
56.316,6,
56.317,6.4,
56.318,6.6,
56.319,6.8,
56.32,6.8,
56.321,6.8,
56.322,6.7,
56.323,6.6,
56.324,6.5,
56.325,6.3,
56.326,6.2,
56.327,6,
56.328,5.9,
56.329,5.8,
56.33,5.8,
56.331,5.6,
56.332,5.4,
56.333,5.2,
56.334,4.7,
56.335,4.1,
56.336,3.4,
56.337,2.5,
56.338,1.4,
56.339,0.1,
56.34,-1.5,
56.341,-3.5,
56.342,-6,
56.343,-8.9,
56.344,-12.1,
56.345,-15.6,
56.346,-19.3,
56.347,-23.4,
56.348,-27.8,
56.349,-32.8,
56.35,-38.3,
56.351,-44.1,
56.352,-50.3,
56.353,-56.7,
56.354,-63.3,
56.355,-70.2,
56.356,-77.2,
56.357,-84.3,
56.358,-91.3,
56.359,-98.1,
56.36,-104.4,
56.361,-109.9,
56.362,-114.5,
56.363,-117.9,
56.364,-120,
56.365,-120.6,
56.366,-119.8,
56.367,-117.5,
56.368,-113.9,
56.369,-108.9,
56.37,-102.9,
56.371,-95.8,
56.372,-87.9,
56.373,-79.3,
56.374,-70.1,
56.375,-60.6,
56.376,-50.9,
56.377,-41.3,
56.378,-31.9,
56.379,-22.9,
56.38,-14.6,
56.381,-7,
56.382,-0.2,
56.383,5.7,
56.384,10.6,
56.385,14.7,
56.386,17.9,
56.387,20.5,
56.388,22.5,
56.389,24,
56.39,25.1,
56.391,26,
56.392,26.6,
56.393,27,
56.394,27.3,
56.395,27.3,
56.396,27.1,
56.397,26.8,
56.398,26.2,
56.399,25.4,
56.4,24.5,
56.401,23.5,
56.402,22.3,
56.403,21.1,
56.404,19.8,
56.405,18.5,
56.406,17.2,
56.407,15.8,
56.408,14.4,
56.409,12.9,
56.41,11.5,
56.411,10.1,
56.412,8.8,
56.413,7.6,
56.414,6.4,
56.415,5.1,
56.416,3.9,
56.417,2.6,
56.418,1.5,
56.419,0.7,
56.42,0.1,
56.421,-0.2,
56.422,-0.1,
56.423,0.1,
56.424,0.4,
56.425,0.9,
56.426,1.5,
56.427,2.1,
56.428,3,
56.429,3.8,
56.43,4.4,
56.431,4.8,
56.432,4.9,
56.433,4.8,
56.434,4.6,
56.435,4.2,
56.436,3.5,
56.437,2.6,
56.438,1.5,
56.439,0.5,
56.44,-0.2,
56.441,-0.6,
56.442,-1,
56.443,-1.5,
56.444,-1.8,
56.445,-2.1,
56.446,-2.2,
56.447,-2.1,
56.448,-2,
56.449,-1.9,
56.45,-1.9,
56.451,-1.9,
56.452,-1.8,
56.453,-1.6,
56.454,-1.6,
56.455,-1.6,
56.456,-1.6,
56.457,-1.7,
56.458,-1.7,
56.459,-1.8,
56.46,-1.9,
56.461,-2,
56.462,-2,
56.463,-2,
56.464,-2.1,
56.465,-2.3,
56.466,-2.5,
56.467,-2.8,
56.468,-3,
56.469,-3.3,
56.47,-3.6,
56.471,-3.8,
56.472,-4,
56.473,-4.1,
56.474,-4.2,
56.475,-4.3,
56.476,-4.4,
56.477,-4.6,
56.478,-4.7,
56.479,-4.9,
56.48,-5.1,
56.481,-5.3,
56.482,-5.6,
56.483,-5.9,
56.484,-6.2,
56.485,-6.5,
56.486,-6.8,
56.487,-7,
56.488,-7.2,
56.489,-7.1,
56.49,-6.9,
56.491,-6.5,
56.492,-6.1,
56.493,-5.7,
56.494,-5.3,
56.495,-5,
56.496,-4.7,
56.497,-4.4,
56.498,-4.2,
56.499,-4,
56.5,-4.1,
56.501,-4.4,
56.502,-4.9,
56.503,-5.4,
56.504,-5.8,
56.505,-6.3,
56.506,-6.6,
56.507,-7,
56.508,-7.3,
56.509,-7.6,
56.51,-7.8,
56.511,-7.9,
56.512,-8,
56.513,-8.1,
56.514,-8,
56.515,-7.9,
56.516,-7.8,
56.517,-7.7,
56.518,-7.7,
56.519,-7.8,
56.52,-7.9,
56.521,-7.9,
56.522,-7.8,
56.523,-7.6,
56.524,-7.4,
56.525,-7.3,
56.526,-7.2,
56.527,-7,
56.528,-6.7,
56.529,-6.3,
56.53,-6,
56.531,-5.9,
56.532,-5.9,
56.533,-5.8,
56.534,-5.6,
56.535,-5.4,
56.536,-5.4,
56.537,-5.9,
56.538,-6.5,
56.539,-7.2,
56.54,-7.6,
